latitude,longitude,acq_date,acq_time,class
38.11,23.5272,2023-07-08,1154,not fire
39.3918,22.8386,2023-07-17,35,not fire
38.1261,23.6059,2023-08-04,29,not fire
36.2453,27.9931,2023-08-13,8,not fire
40.9827,26.1439,2023-08-22,1148,fire
38.3286,22.7269,2023-08-12,1147,not fire
38.1417,23.4972,2023-08-06,2009,not fire
41.0387,26.1648,2023-08-22,1148,fire
38.1869,23.4914,2023-07-08,51,not fire
39.398,22.8671,2023-07-27,35,fire
38.1326,23.6008,2023-08-14,1133,not fire
36.2467,27.9516,2023-07-29,1952,not fire
38.0549,23.3953,2023-08-07,2049,not fire
38.1521,23.5067,2023-07-07,2009,not fire
38.1208,23.5867,2023-08-23,806,fire
38.1366,23.6566,2023-08-13,125,not fire
40.9898,25.7932,2023-08-02,2007,not fire
38.1603,23.4855,2023-07-18,1154,fire
41.0722,25.9473,2023-08-29,1146,fire
38.1068,23.6664,2023-08-22,1147,fire
40.9083,25.8666,2023-08-01,1926,not fire
36.0942,27.9088,2023-08-16,36,not fire
40.9362,25.9679,2023-08-11,1,not fire
38.1309,23.5392,2023-07-18,1154,fire
40.8967,25.7633,2023-08-12,1148,not fire
36.1294,27.9747,2023-08-11,914,not fire
38.1243,23.5952,2023-08-03,944,not fire
41.0493,25.9725,2023-08-12,2007,not fire
38.3921,23.201,2023-08-12,1208,not fire
38.1545,23.4438,2023-08-07,946,not fire
40.8936,25.7387,2023-08-22,1148,fire
38.1596,23.4848,2023-08-07,51,not fire
40.9153,26.071,2023-07-30,1943,not fire
38.1606,23.5561,2023-07-19,1952,fire
38.244,22.8724,2023-08-31,1926,not fire
36.1016,27.9774,2023-07-13,104,not fire
38.2469,22.8475,2023-08-02,2006,not fire
38.1536,23.518,2023-07-07,2009,not fire
36.2392,27.8964,2023-08-08,1952,not fire
41.094,26.0932,2023-08-02,1148,not fire
40.9956,25.9491,2023-08-01,1926,not fire
38.0516,23.453,2023-07-28,1912,not fire
39.2297,22.4771,2023-08-22,2006,fire
37.3307,24.3974,2023-08-12,44,not fire
38.0316,24.5208,2023-08-14,50,not fire
37.6703,21.5043,2023-07-19,1124,not fire
41.222,26.201,2023-08-20,1901,not fire
36.1207,27.9288,2023-08-12,817,not fire
36.1386,27.9405,2023-07-23,1207,fire
38.1328,23.4993,2023-07-27,2009,not fire
40.9502,25.7358,2023-08-03,943,not fire
36.1366,27.9145,2023-07-23,1207,fire
38.1876,23.4986,2023-07-07,2009,not fire
38.2522,22.8728,2023-08-22,44,fire
41.1937,26.2691,2023-08-31,1942,fire
38.0933,23.4723,2023-07-08,1154,not fire
38.1293,23.6748,2023-08-22,2006,fire
40.9636,25.7376,2023-08-02,2007,not fire
39.7618,19.8669,2023-08-04,937,not fire
38.1595,23.4933,2023-08-06,2009,not fire
38.0261,24.5364,2023-08-12,1207,not fire
40.937,26.0705,2023-08-02,902,not fire
38.3624,22.7247,2023-08-24,1133,fire
38.1376,23.5597,2023-07-19,849,fire
36.0612,27.8905,2023-08-04,1152,not fire
36.0718,27.9442,2023-07-22,2016,fire
39.3964,22.8803,2023-07-17,35,not fire
36.2398,27.8937,2023-08-08,1058,not fire
38.0944,23.6459,2023-08-02,1147,not fire
40.9698,26.0027,2023-08-12,902,not fire
40.9394,25.7174,2023-08-03,1052,not fire
38.1627,23.5115,2023-07-28,1912,not fire
41.004,26.09,2023-08-12,43,not fire
41.1173,26.1331,2023-08-02,2007,not fire
40.9263,25.8984,2023-08-01,1926,not fire
41.0136,26.0394,2023-08-21,1926,fire
38.1512,23.5581,2023-07-19,1952,fire
41.094,26.1458,2023-08-21,1106,fire
40.9506,25.7106,2023-08-12,2007,not fire
36.1627,27.9468,2023-07-02,2016,not fire
38.1354,23.6278,2023-08-04,29,not fire
41.1828,26.1997,2023-08-31,27,fire
41.0278,26.1154,2023-08-02,43,not fire
39.3516,22.7402,2023-07-16,1235,not fire
41.1703,22.6357,2023-08-21,1132,not fire
40.9444,25.8424,2023-08-22,1148,fire
39.4046,22.3778,2023-07-27,1205,not fire
38.1706,23.5413,2023-08-07,2355,not fire
40.9915,25.9361,2023-08-11,1926,not fire
38.1821,22.1819,2023-08-02,1919,not fire
36.0876,27.939,2023-08-02,817,not fire
38.3586,23.232,2023-08-23,1229,fire
40.9438,25.7407,2023-08-22,2007,fire
36.2114,28.0274,2023-08-13,1111,not fire
38.0003,24.5441,2023-07-14,857,not fire
38.0303,24.5449,2023-07-04,8,not fire
40.9146,24.6432,2023-08-20,2023,fire
41.1406,26.0995,2023-08-18,1918,not fire
36.1125,27.9317,2023-07-12,2016,not fire
41.1209,26.1395,2023-08-04,1133,not fire
36.1256,27.9389,2023-08-12,1919,not fire
40.9233,26.0711,2023-07-30,838,not fire
36.1498,27.9313,2023-07-23,1919,fire
38.1064,23.4695,2023-07-28,946,not fire
36.0879,27.9185,2023-07-04,857,not fire
36.1433,27.9398,2023-07-04,857,not fire
36.1376,27.9348,2023-07-13,1919,not fire
38.1821,22.1819,2023-07-23,1919,fire
38.1293,23.6748,2023-08-02,2006,not fire
39.398,22.8671,2023-07-07,35,not fire
40.9998,26.1503,2023-08-13,124,not fire
36.0265,27.8705,2023-07-05,2040,not fire
37.8011,23.9524,2023-07-07,1113,not fire
38.1731,22.2268,2023-07-13,2057,not fire
40.885,25.6692,2023-08-02,2007,not fire
38.1439,23.7014,2023-08-03,1909,not fire
38.1465,23.5064,2023-07-28,51,not fire
38.2595,22.8862,2023-08-02,44,not fire
38.1426,23.4884,2023-07-18,946,fire
41.1671,26.135,2023-08-30,1901,fire
40.9349,25.8568,2023-08-02,902,not fire
36.0197,27.8524,2023-08-15,1056,not fire
40.855,26.0548,2023-08-10,1202,not fire
40.9236,26.0049,2023-08-09,1943,not fire
38.1412,23.647,2023-08-24,1133,fire
38.1383,23.6317,2023-08-04,1133,not fire
41.1898,26.2448,2023-08-31,1942,fire
38.1374,23.504,2023-07-08,51,not fire
38.1589,23.4949,2023-08-07,946,not fire
38.1821,22.1819,2023-07-03,1919,not fire
38.1869,23.4914,2023-08-07,51,not fire
41.1745,26.1228,2023-08-10,1050,not fire
41.5852,26.4849,2023-07-19,848,fire
38.1398,23.5372,2023-07-08,1154,not fire
41.011,26.1046,2023-08-02,43,not fire
36.0516,27.9139,2023-07-25,2354,fire
40.8663,26.09,2023-08-01,822,not fire
36.0937,27.8929,2023-07-16,1943,not fire
36.2235,28.0106,2023-08-03,8,not fire
41.0751,26.0783,2023-08-02,1148,not fire
36.0342,27.8672,2023-07-16,1943,not fire
38.0452,23.4055,2023-07-08,2049,not fire
41.0001,26.1142,2023-08-22,43,fire
38.3497,22.7017,2023-08-12,44,not fire
38.5546,23.6613,2023-08-01,1926,not fire
41.0741,26.1728,2023-08-31,1926,not fire
40.9735,25.8969,2023-08-01,1926,not fire
41.0929,26.1505,2023-08-11,1106,not fire
36.1608,27.9244,2023-08-01,2016,not fire
38.1162,23.6195,2023-08-13,125,not fire
38.152,22.2018,2023-08-02,1919,not fire
40.911,25.9198,2023-08-12,43,not fire
40.9444,25.8424,2023-08-12,1148,not fire
40.9299,25.9168,2023-08-01,1926,not fire
38.1234,23.6297,2023-08-02,2006,not fire
40.9471,25.6889,2023-08-13,943,not fire
41.0127,26.0454,2023-08-11,1926,not fire
41.0706,26.1545,2023-08-01,1926,not fire
41.1922,26.2016,2023-08-11,27,not fire
40.9985,25.9723,2023-08-21,1926,fire
41.2076,26.1622,2023-08-30,1901,fire
36.1955,27.981,2023-08-02,104,not fire
38.013,24.5066,2023-07-24,1111,fire
41.0978,26.1728,2023-08-11,1106,not fire
41.0959,26.0342,2023-08-13,1052,not fire
40.8552,26.088,2023-08-11,822,not fire
38.1432,23.5087,2023-07-27,2009,not fire
38.4037,23.214,2023-07-23,1208,fire
40.8773,26.0976,2023-08-01,822,not fire
36.1201,27.9369,2023-07-02,2016,not fire
41.1318,26.1603,2023-08-24,846,fire
38.0409,23.4391,2023-07-18,2049,fire
36.1646,27.9608,2023-08-11,23,not fire
36.2324,27.9293,2023-08-08,850,not fire
40.9947,25.9202,2023-08-02,902,not fire
40.99,26.0609,2023-08-22,43,fire
36.07,27.9014,2023-07-25,800,fire
36.1102,27.9271,2023-07-13,817,not fire
41.157,26.1239,2023-08-30,934,fire
39.4007,22.8736,2023-07-16,1944,not fire
41.0067,26.1451,2023-08-12,902,not fire
41.1121,26.0717,2023-08-14,1950,not fire
40.9309,25.7139,2023-08-02,2007,not fire
39.3289,22.8467,2023-08-06,35,not fire
41.0812,26.0809,2023-08-22,902,fire
40.9749,25.9742,2023-08-02,902,not fire
36.0401,27.8752,2023-07-16,841,not fire
36.2238,27.9731,2023-07-03,817,not fire
40.9882,25.7786,2023-08-12,2007,not fire
41.1247,26.1465,2023-08-04,846,not fire
41.0738,26.0577,2023-08-12,902,not fire
40.9922,25.9344,2023-08-22,902,fire
40.8799,25.8239,2023-08-12,43,not fire
36.2225,27.9161,2023-07-10,1139,not fire
41.1298,25.2105,2023-08-21,1926,fire
40.9153,26.071,2023-08-19,1943,fire
39.3232,22.7993,2023-07-27,1139,fire
36.199,27.935,2023-07-11,1935,not fire
37.1049,25.5254,2023-07-14,1223,fire
38.1234,23.6297,2023-08-12,2006,not fire
40.8964,25.6819,2023-08-12,2007,not fire
41.0479,26.1628,2023-08-22,1148,fire
38.3574,23.2453,2023-08-02,2006,not fire
38.1383,23.5257,2023-07-18,1154,fire
40.92,25.9223,2023-08-22,43,fire
41.0091,26.0269,2023-08-01,1926,not fire
40.9767,25.9694,2023-08-12,43,not fire
36.0888,27.9387,2023-07-14,8,not fire
41.0026,25.9266,2023-08-01,1926,not fire
36.138,27.9592,2023-07-03,104,not fire
38.0555,23.3988,2023-07-18,1912,fire
36.1021,27.9544,2023-08-01,2016,not fire
40.8973,26.0698,2023-08-09,1943,not fire
36.0384,27.8865,2023-08-15,841,not fire
36.0384,27.8865,2023-07-16,841,not fire
41.0198,26.1738,2023-08-22,2007,fire
36.138,27.9592,2023-08-02,104,not fire
37.0913,25.5002,2023-08-03,1944,not fire
40.897,25.891,2023-08-02,43,not fire
41.1079,26.1295,2023-08-02,1148,not fire
38.1328,23.4993,2023-07-07,2009,not fire
36.1087,27.9427,2023-07-14,8,not fire
36.2442,27.8881,2023-08-08,1058,not fire
41.1539,25.2212,2023-08-31,1926,not fire
41.0059,26.0779,2023-08-12,43,not fire
40.9086,25.8192,2023-08-22,43,fire
36.1322,27.9812,2023-08-01,914,not fire
38.1124,23.4916,2023-08-07,51,not fire
41.1246,26.1633,2023-08-04,1133,not fire
41.0187,26.0563,2023-08-02,43,not fire
41.2031,26.1906,2023-08-31,27,fire
40.9709,25.8827,2023-08-02,902,not fire
38.4065,23.179,2023-08-02,1919,not fire
36.0987,27.9213,2023-07-24,857,fire
39.3808,22.7734,2023-07-26,1235,fire
38.1372,23.463,2023-07-17,2009,fire
39.3483,22.7357,2023-08-05,1235,not fire
38.2625,22.8241,2023-08-04,847,not fire
40.9965,26.1469,2023-08-22,2007,fire
40.911,25.9198,2023-08-02,43,not fire
39.3338,22.8072,2023-07-07,35,not fire
39.7844,19.8643,2023-08-04,2041,not fire
39.238,22.3205,2023-08-05,1235,not fire
41.0706,26.1545,2023-08-11,1926,not fire
36.2084,27.9998,2023-08-11,2016,not fire
40.9005,25.9564,2023-08-20,919,fire
38.0297,24.5511,2023-07-24,8,fire
40.9841,26.0972,2023-08-12,43,not fire
41.0597,26.1494,2023-08-12,43,not fire
38.1236,23.468,2023-07-08,808,not fire
41.0751,26.0783,2023-08-12,1148,not fire
41.015,26.1566,2023-08-23,124,fire
41.0263,26.1507,2023-08-22,902,fire
38.1677,23.4721,2023-07-08,1154,not fire
38.2453,22.8363,2023-08-22,2006,fire
40.9579,26.0971,2023-08-22,1148,fire
41.0124,25.91,2023-08-02,2007,not fire
41.169,26.1567,2023-08-21,27,not fire
36.0847,27.9166,2023-07-14,1111,not fire
40.9269,25.8333,2023-08-12,902,not fire
41.123,26.1581,2023-08-24,846,fire
41.0348,26.1299,2023-08-22,43,fire
41.0182,26.1583,2023-08-22,2007,fire
38.4065,23.179,2023-08-12,1919,not fire
41.1323,26.1513,2023-08-14,1950,not fire
41.1339,26.163,2023-08-14,1950,not fire
41.0074,25.9529,2023-08-12,43,not fire
39.3043,22.8051,2023-08-16,1139,not fire
39.7393,19.8544,2023-08-02,2058,not fire
36.2303,27.9332,2023-08-07,2355,not fire
41.1734,25.2648,2023-08-02,902,not fire
38.168,23.4702,2023-07-19,849,fire
36.2311,27.9758,2023-07-12,2016,not fire
41.0612,24.718,2023-08-21,1106,fire
40.92,25.9223,2023-08-02,43,not fire
41.0933,26.0783,2023-08-14,1133,not fire
36.0978,27.9615,2023-07-12,2016,not fire
40.9919,25.9885,2023-08-21,1926,fire
38.1299,23.4574,2023-07-29,1058,not fire
38.1372,23.463,2023-07-07,2009,not fire
38.1739,23.5174,2023-07-18,1154,fire
37.9344,23.0632,2023-07-18,2049,fire
36.2228,27.9264,2023-07-19,850,fire
38.0392,23.4002,2023-07-08,2049,not fire
41.1329,26.148,2023-08-15,1215,not fire
41.0487,26.0186,2023-08-12,1148,not fire
41.1298,26.0904,2023-08-16,829,not fire
40.9188,25.8717,2023-08-02,43,not fire
37.096,25.5271,2023-07-14,1944,fire
41.0382,26.1738,2023-08-03,124,not fire
38.114,23.6528,2023-08-02,1147,not fire
40.9295,25.8187,2023-08-22,902,fire
38.074,23.4649,2023-07-18,1154,fire
38.2554,22.9033,2023-08-21,1244,fire
40.8825,26.0355,2023-08-19,1943,fire
41.0936,26.1716,2023-08-12,43,not fire
36.1294,27.9747,2023-07-22,914,fire
36.1013,27.9461,2023-07-13,1919,not fire
40.9016,25.8048,2023-08-02,43,not fire
40.988,26.0731,2023-08-12,43,not fire
38.1754,23.5287,2023-07-28,1154,not fire
40.9868,26.0226,2023-08-12,43,not fire
36.0758,27.8838,2023-08-05,841,not fire
40.9076,25.8276,2023-08-22,902,fire
41.054,24.6655,2023-08-02,1148,not fire
39.3537,22.8315,2023-08-16,35,not fire
36.18,27.9401,2023-07-21,1935,fire
36.2147,27.9336,2023-07-22,23,fire
41.0555,26.2117,2023-08-26,1119,fire
38.1772,23.4894,2023-07-07,2009,not fire
41.0187,26.0563,2023-08-12,43,not fire
41.0924,26.0803,2023-08-12,1148,not fire
38.2365,22.8383,2023-08-12,2006,not fire
37.9126,24.7808,2023-08-16,1118,not fire
41.1702,25.5313,2023-08-12,1148,not fire
40.9708,26.1112,2023-08-02,902,not fire
39.3426,22.8431,2023-08-06,35,not fire
41.1127,26.168,2023-08-12,1148,not fire
39.3495,22.7209,2023-07-07,1139,not fire
40.9995,25.9269,2023-08-12,1148,not fire
36.1367,27.9283,2023-08-01,2016,not fire
40.9118,25.8842,2023-08-11,1926,not fire
36.1098,27.9594,2023-08-11,2016,not fire
38.0672,23.4663,2023-08-08,849,not fire
40.9256,25.7695,2023-08-12,1148,not fire
41.0187,26.1563,2023-08-12,1148,not fire
40.9951,25.9546,2023-08-21,1926,fire
38.1496,23.5383,2023-07-29,849,not fire
38.3366,22.734,2023-08-31,1926,not fire
38.3486,23.2473,2023-08-02,2006,not fire
41.0169,26.1249,2023-08-22,43,fire
38.0337,24.5084,2023-07-05,50,not fire
40.952,26.0027,2023-08-01,1106,not fire
40.9154,25.9019,2023-08-01,1926,not fire
40.8845,26.0477,2023-08-29,1943,not fire
41.0171,26.1438,2023-08-22,1148,fire
40.9735,25.7358,2023-08-12,2007,not fire
40.8756,25.9649,2023-08-10,57,not fire
41.0482,26.2,2023-08-17,1201,not fire
41.2007,26.2546,2023-08-11,1942,not fire
41.0127,25.8413,2023-08-13,1910,not fire
36.0631,27.9295,2023-08-13,857,not fire
38.0547,23.4051,2023-07-08,1912,not fire
41.1703,22.6357,2023-08-31,1132,fire
41.1988,26.2425,2023-08-31,1942,fire
40.9899,26.1422,2023-08-13,1230,not fire
38.1426,23.4884,2023-08-07,946,not fire
41.0423,26.1822,2023-08-17,910,not fire
40.8685,26.0814,2023-08-31,1926,not fire
38.11,23.5979,2023-08-02,2006,not fire
38.1719,23.5248,2023-07-18,51,fire
41.0628,26.0552,2023-08-12,1148,not fire
39.7415,19.893,2023-07-23,2058,fire
41.0875,26.1014,2023-08-22,1148,fire
41.1139,26.2093,2023-08-04,1133,not fire
40.9245,25.8359,2023-08-22,43,fire
36.1236,27.9167,2023-07-13,1207,not fire
39.312,22.804,2023-07-17,2024,not fire
41.1139,26.2093,2023-08-24,1133,fire
36.2204,27.94,2023-07-09,850,not fire
41.0456,26.0855,2023-08-11,1926,not fire
40.9922,25.9344,2023-08-02,902,not fire
38.0479,23.4027,2023-07-29,849,not fire
40.9198,24.6491,2023-08-20,2023,fire
36.0723,27.9063,2023-07-26,841,fire
36.0619,27.8825,2023-07-25,1902,fire
38.0417,23.4495,2023-07-29,849,not fire
40.8917,25.7465,2023-08-12,902,not fire
38.1698,23.5026,2023-08-06,2009,not fire
38.3642,22.7165,2023-08-14,1133,not fire
40.9332,25.8104,2023-08-02,902,not fire
38.1758,23.4781,2023-08-06,2009,not fire
41.0182,26.1583,2023-08-02,2007,not fire
38.2522,22.8728,2023-08-02,44,not fire
38.0267,24.5149,2023-07-05,50,not fire
41.0641,26.0549,2023-08-12,902,not fire
39.3074,22.7571,2023-07-17,2024,not fire
36.0787,27.8949,2023-07-25,2354,fire
41.0404,26.016,2023-08-22,902,fire
40.9313,26.0537,2023-08-09,1943,not fire
36.0298,27.8604,2023-08-14,1902,not fire
40.9999,26.181,2023-08-24,846,fire
38.0915,23.4187,2023-07-09,849,not fire
36.2616,27.9192,2023-07-29,1952,not fire
36.1895,27.9376,2023-07-31,1935,not fire
41.5664,26.3047,2023-08-04,1128,not fire
38.1149,23.5741,2023-08-23,806,fire
39.7864,19.8955,2023-07-05,1154,not fire
40.9364,26.0762,2023-08-02,1148,not fire
38.1667,23.4987,2023-08-07,51,not fire
38.3486,23.2473,2023-08-12,2006,not fire
36.2114,28.0274,2023-07-04,1111,not fire
36.1514,27.9478,2023-07-31,1935,not fire
38.1512,23.5581,2023-08-08,1952,not fire
40.9309,25.7139,2023-08-12,2007,not fire
41.1511,26.0714,2023-08-09,854,not fire
37.0919,25.5186,2023-07-14,1223,fire
39.3305,22.8337,2023-07-07,35,not fire
39.2994,22.8341,2023-07-17,1139,not fire
36.1251,27.9168,2023-07-04,857,not fire
38.0991,23.4475,2023-07-08,1154,not fire
40.9907,25.9985,2023-08-22,43,fire
41.0431,26.1713,2023-08-12,902,not fire
41.0455,25.9931,2023-08-12,1148,not fire
40.997,26.0755,2023-08-12,43,not fire
41.0334,26.1684,2023-08-12,902,not fire
40.8967,25.7633,2023-08-22,1148,fire
38.3244,22.7312,2023-08-21,1926,fire
40.9079,25.8813,2023-08-02,43,not fire
36.2015,27.9406,2023-07-02,914,not fire
41.1861,26.2208,2023-08-21,1942,not fire
36.0904,27.9248,2023-07-14,8,not fire
40.8818,25.9716,2023-07-30,1943,not fire
38.1122,23.6414,2023-08-02,1147,not fire
38.4037,23.214,2023-08-02,1208,not fire
39.764,19.8768,2023-07-05,1154,not fire
36.1685,27.9425,2023-08-12,1919,not fire
38.1192,23.4991,2023-07-18,51,fire
41.1603,26.1703,2023-08-31,1942,fire
40.8932,25.653,2023-08-02,2007,not fire
39.7789,19.9033,2023-07-05,49,not fire
39.7589,19.8635,2023-07-14,2000,not fire
36.0643,27.8932,2023-08-04,800,not fire
40.9759,26.0152,2023-08-22,1148,fire
40.9965,26.1469,2023-08-02,2007,not fire
38.3376,22.7244,2023-08-12,1147,not fire
37.9005,24.7835,2023-08-16,1118,not fire
40.8552,26.088,2023-08-21,822,fire
36.1195,27.9211,2023-08-03,1111,not fire
36.2147,27.9336,2023-08-01,23,not fire
38.1603,22.1719,2023-07-23,2057,fire
38.3514,21.5814,2023-08-22,1147,fire
40.9168,25.8838,2023-08-12,43,not fire
41.0067,26.1824,2023-08-24,1950,fire
40.9083,25.7665,2023-08-02,902,not fire
41.0374,25.8924,2023-08-26,1119,fire
36.1141,27.9502,2023-08-02,1207,not fire
38.1627,23.5227,2023-07-28,51,not fire
38.1471,23.6684,2023-08-13,2047,not fire
41.1493,26.1605,2023-08-11,1942,not fire
38.5546,23.6613,2023-08-31,1926,not fire
38.1162,23.6195,2023-08-03,125,not fire
39.7425,19.8871,2023-07-03,2058,not fire
40.8987,25.7638,2023-08-12,902,not fire
36.1962,27.9776,2023-07-03,817,not fire
40.9295,25.8187,2023-08-02,902,not fire
41.0595,26.0292,2023-08-12,1148,not fire
41.1922,26.2016,2023-08-31,27,fire
40.9664,25.9259,2023-08-21,1926,fire
41.0916,26.1927,2023-08-02,902,not fire
40.8904,26.0569,2023-08-30,57,not fire
38.0823,23.6683,2023-08-12,2006,not fire
40.878,25.947,2023-07-30,1943,not fire
40.8761,25.8332,2023-08-02,902,not fire
40.9094,25.7091,2023-08-02,2007,not fire
38.116,23.6504,2023-08-03,944,not fire
36.0904,27.9248,2023-07-24,8,fire
38.2584,22.8948,2023-08-31,822,not fire
38.165,23.5195,2023-07-18,1154,fire
38.1521,23.5067,2023-07-17,2009,fire
40.9865,26.0308,2023-08-12,902,not fire
38.0678,23.4444,2023-07-18,1912,fire
41.2129,26.2132,2023-08-21,1942,not fire
39.2281,22.4657,2023-08-22,2006,fire
38.1303,23.4898,2023-07-28,51,not fire
39.3483,22.7691,2023-08-16,35,not fire
41.0827,26.181,2023-08-12,43,not fire
39.3964,22.8803,2023-07-27,35,fire
40.8869,25.8382,2023-08-12,43,not fire
36.0545,27.8916,2023-07-25,1902,fire
40.952,26.0027,2023-08-11,1106,not fire
38.1521,23.5067,2023-08-06,2009,not fire
38.3442,22.7439,2023-08-12,2006,not fire
36.2068,27.9795,2023-08-11,2016,not fire
36.2587,27.8974,2023-08-08,1952,not fire
39.7401,19.8749,2023-07-24,2000,fire
41.0462,24.7025,2023-08-31,1926,not fire
36.1102,27.9271,2023-07-03,817,not fire
39.3411,22.856,2023-07-27,35,fire
38.1145,23.6316,2023-08-22,2006,fire
41.1152,26.1922,2023-08-31,1106,not fire
40.9568,25.7687,2023-08-12,2007,not fire
36.1367,27.9283,2023-07-22,2016,fire
39.7688,19.8912,2023-08-14,937,not fire
36.21,27.9859,2023-08-02,104,not fire
38.1709,22.177,2023-08-02,2057,not fire
39.3635,22.7353,2023-07-16,1235,not fire
39.7861,19.8834,2023-07-15,2041,not fire
36.0946,27.9306,2023-07-23,1919,fire
38.1366,23.6566,2023-08-23,125,fire
41.072,26.0531,2023-08-12,1148,not fire
40.932,25.8193,2023-08-12,1148,not fire
38.1666,22.1901,2023-08-12,1919,not fire
40.9636,25.7376,2023-08-12,2007,not fire
36.116,27.9828,2023-07-03,104,not fire
40.9554,25.9287,2023-08-21,1926,fire
41.5869,26.4731,2023-07-29,848,not fire
38.1439,23.7014,2023-08-13,1909,not fire
39.7405,19.8493,2023-07-23,2058,fire
38.1225,23.6546,2023-08-22,903,fire
37.8011,23.9524,2023-08-06,1113,not fire
40.9074,25.7737,2023-08-22,1148,fire
40.959,25.6946,2023-08-12,2007,not fire
39.1345,22.4974,2023-08-10,1227,not fire
40.8873,26.0729,2023-08-10,57,not fire
40.9831,25.8249,2023-08-02,2007,not fire
38.1561,23.5216,2023-07-08,1154,not fire
41.1066,26.1957,2023-08-12,1148,not fire
40.9481,25.8918,2023-08-01,1926,not fire
40.9364,26.0762,2023-08-12,1148,not fire
39.3787,22.7347,2023-07-16,1235,not fire
39.3557,22.8134,2023-07-06,1235,not fire
40.921,25.7155,2023-08-02,2007,not fire
36.0772,27.8928,2023-08-15,1056,not fire
38.1387,23.4359,2023-07-18,946,fire
37.9366,23.03,2023-07-18,2049,fire
38.1389,23.626,2023-08-05,1214,not fire
